,Energies,Stdev,QBC
48,-454527.2800587684,1.850053589291104,0.343546337959534
49,-501701.0248010492,0.9491504441116634,0.17329036183452842
50,-381681.4118890769,0.861783512226958,0.16286177260924833
51,-428744.16282915225,1.0094933541962174,0.18745821279006408
52,-475962.10593159345,3.267975588721825,0.5966479656047324
53,-523181.5044393086,0.9542149735722665,0.17138206834799188
54,-617640.9069294063,1.2178859428391537,0.21200673104429668
55,-450412.2748473303,2.4830191065999765,0.45333517955462793
56,-291385.63663660764,0.9411130019616895,0.18822260769750962
57,-338617.1188381101,0.8756539879040817,0.1717298675743064
58,-385832.1511300035,0.4625558768964164,0.08901892342091117
59,-433019.4924215537,0.9511354053755612,0.1797476953381712
60,-480248.23616313294,1.1416856234172097,0.21200570832025376
61,-279035.6802843897,0.4598865306185032,0.09019116606633483
62,-347560.3544454821,1.0173510891215045,0.19226129015426313
63,-394755.1642640958,1.0214624397740943,0.18968081129050904
64,-442145.11328983045,0.7156520987145308,0.13065959853361697
65,-416412.09264174796,1.1025613151548168,0.20129923036216538
66,-463523.3698576667,0.9817095945356017,0.17632025486343408
67,-605201.1750518712,1.0349140369039196,0.17748630637581214
68,-652282.4632591195,1.4374402494797889,0.24297174689217213
69,-326170.83763684233,0.2909658485720517,0.05599640595380703
70,-373301.8011240977,0.3862703061203223,0.07299822979804174
71,-420399.9413924125,1.0433837991171846,0.19375150866239219
72,-467762.5058189143,1.2051726794166084,0.22003341632889048
73,-245112.51965790844,1.0159597461128118,0.1992460935830485
74,-313731.2589598623,1.1602793309314663,0.21927218090822043
75,-360826.94801929465,1.6444866410753562,0.3053735100527258
76,-408066.18599890155,0.5654947685329574,0.10324474091416591
77,-455302.16846671153,0.7312934210719926,0.13134417530839043
78,-502436.6172665966,0.6567106127756641,0.11609113196012108
79,-549767.0478766559,0.8426030533189275,0.1466783608517089
80,-644096.8809972365,0.9314327727918961,0.15744086034554186
81,-382327.5352304174,1.0188947449608767,0.18602387884570953
82,-429617.8655951664,1.1044603675991083,0.19836693442764242
83,-476829.8338759568,1.5361036067289908,0.2715473323800992
84,-571201.0694465664,0.7977626673288658,0.1368151736558066
85,-450891.75428480754,1.4605077902681374,0.25818374430675417
86,-292232.7016560953,0.9584605202296325,0.18445582373274155
87,-339357.6903216999,0.8197865912831189,0.15492510530336195
88,-386630.1345216353,0.7658659498778786,0.14221774080699295
89,-433781.47368272557,0.9000823360832697,0.16433179231752948
90,-480932.4298424279,1.1610691660994799,0.2085341811340945
91,-279718.11215730046,0.9072133525243358,0.17144721221694084
92,-348449.6453679826,0.8164566748510471,0.14906391033917293
93,-395634.3439499565,1.153373021572976,0.20715191480128284
94,-442771.62696011184,1.2156469807540218,0.2148980632283143
95,-489987.1954539482,0.8612970608411088,0.1499325774416743
96,-537289.7435629704,0.4195570151232312,0.0719534350050039
97,-631658.5279246976,0.9155484073708031,0.15259140427228876
98,-417092.6478078581,2.122463589401417,0.37520209432083446
99,-464332.2687888529,1.2845441738888175,0.22361044845783587
100,-326960.4715982185,1.0497911652461585,0.1949413202458391
101,-374172.1334778986,0.6746542330572023,0.12317444562975609
102,-421320.1405269143,0.6723205959463817,0.12075234288922188
103,-468491.20425948,0.4304051586241951,0.07608560083130671
104,-515653.7270610961,0.2284288666826789,0.03976436001544029
105,-245812.05254278771,0.5974786732086046,0.11291286176180812
106,-314479.33727065433,0.8110488023188881,0.1480765707218327
107,-361708.6172141766,0.6560720677142874,0.11783402722710723
108,-408787.18611157103,1.1788907900130396,0.20840042343962237
109,-456074.29926466197,1.0172480862000377,0.17708015709026248
110,-550489.733195432,0.39379225882679947,0.06656304009622137
111,-383189.82455507293,1.0695667034437413,0.18907446377355527
112,-430349.6663469739,0.8927184307672844,0.15540233390989547
113,-619218.4513459133,1.420944733391326,0.23360185968062086
114,-593485.3157974145,1.1518276124923874,0.18935929241951205
115,-292999.93003628094,0.5873084496446704,0.10906044292137376
116,-340143.8772705852,0.694098043406288,0.1267243847030284
117,-387354.1986454078,0.7340106527506302,0.1318322064376274
118,-434478.00000671,1.1755085685513436,0.20780253165895213
119,-280517.4360537898,0.8457061441686202,0.15440410045520506
120,-349046.17002959363,1.6727247824179035,0.2956987597617338
121,-396345.76902792923,0.6840623445798582,0.11907996992387475
122,-443648.393737229,1.3843412937913278,0.23741258425337636
123,-490761.7008605035,0.9303071188792139,0.15725059714769768
124,-538071.6791964504,0.48683593008937914,0.08113931863774164
125,-585223.133257957,1.0535770704979435,0.17320699156210007
126,-417897.103922945,1.306943437566827,0.2241389593699507
127,-653923.8540069849,0.5996667547726006,0.09602353299656369
128,-327725.44027021574,0.7216299207454728,0.1296085578187455
129,-374642.5740826221,3.1358034087231044,0.554336958802137
130,-422155.772954974,0.8926010366574991,0.15538189769196614
131,-469249.9683089937,0.42155015817947245,0.0722952576876925
132,-246577.05951492372,0.5261416988176755,0.09605988535741115
133,-315288.2745019793,0.6830276400552796,0.1207433666594522
134,-362234.4781197251,2.257852674825465,0.3930416889568628
135,-409664.56569090876,0.743795053669368,0.1275598041426698
136,-456828.4672975212,0.9776454352924215,0.16525222569323963
137,-504017.6469957332,0.9953826114207219,0.16589710799109675
138,-383628.0930432151,1.517298779751586,0.26021460031207855
139,-572783.9375823648,0.6273343987284847,0.10176707816995677
140,-641416.905385878,1.5862388542444674,0.2508063792118466
141,-293708.0038521097,0.7475888485066271,0.1342709193123946
142,-340961.5469335537,0.6619547764092366,0.11701817651625163
143,-388096.91493676964,0.6202798674354866,0.1079768667978865
144,-435287.20533900644,0.9609988482524743,0.16480995233345921
145,-482463.55449072475,0.7696871391091449,0.13010087160491227
146,-529696.6261479869,1.4287396438396904,0.23812326788563862
147,-281332.75025822286,0.6239011141163595,0.11029118172946732
148,-397196.2619098383,1.3516360399326848,0.22846818676954378
149,-491516.8646969712,0.9121086942075508,0.1499497445952521
150,-538743.8083320274,1.1426030068837205,0.18535468858890342
151,-465912.03461340955,0.6457700223263909,0.10616393319688879
152,-607406.1140418517,1.6886843911078693,0.2670044469701799
153,-328429.93302306795,1.1778237966293912,0.2050328123213968
154,-375660.0938697823,1.2148710254123052,0.20834866629787824
155,-469969.5130163893,1.2025615918832837,0.2004269380681904
156,-316024.1542185676,1.1038672607059246,0.18931168096272766
157,-363141.348805929,0.4545585036134102,0.07683440832856221
158,-457609.5986280866,0.8603232814488021,0.1414362700606163
159,-504800.46353240527,0.8686860959478634,0.14091949308060117
160,-384394.210719376,2.778655608035597,0.46310928018121905
161,-479049.7099200643,0.9970654307816504,0.16174537800174052
162,-294532.70159054565,0.6477950159313978,0.11276663961806274
163,-341724.2558973625,0.6321595377113243,0.10841447397922102
164,-388656.78636556125,0.9783953111710433,0.16537898868577527
165,-530331.29774783,1.4593595633747933,0.23673937615211588
166,-282091.3611071814,0.4718073290112102,0.08091429195390241
167,-397899.7205589432,0.7960534032462557,0.13087037100110782
168,-445151.90398546023,0.7072574336667039,0.11473230609711486
169,-329255.95211629197,0.440273130707584,0.0744197386002686
170,-423549.09370391443,1.0853208176527949,0.17842564188338722
171,-316795.02111193805,0.6939470455065208,0.11565784396157501
172,-363934.6595806288,1.4708735367535652,0.2418101150086939
173,-411149.07907030155,1.043986183578472,0.1693569286395503
174,-505328.7373466975,2.2283779140115776,0.35233749120329066
175,-385324.67429107276,1.2191757439607267,0.19777642087042477
176,-432667.6290465155,0.5375680466614832,0.08607977888788643
177,-342488.03726505727,0.23962196039298056,0.03993699492074087
178,-282845.39508955483,0.5903779001785224,0.0983963166964204
179,-351475.3946323121,1.015701873550558,0.1647686050614378
180,-398650.2883787565,1.1378244748965518,0.1821977403605927
181,-493069.85872451554,0.9694659075521973,0.15140513569713343
182,-330005.7156331907,0.729572030404302,0.11994090267580142
183,-317565.79225496156,0.3740046305699949,0.0606715651951898
184,-600595.2386614584,1.3304622918649782,0.20057473995532354
185,-386219.5187336975,0.4412240449123594,0.0697636458571148
186,-480594.00981610396,0.953995307058188,0.1472046710808385
187,-454856.8144528937,2.0607975666121776,0.3179879892904813
188,-321472.0617100093,2.481837129813216,0.6408075461149291
189,-309059.79103198455,1.4562688913170505,0.3640672228292626
190,-275071.9031709529,2.7460254513423923,0.6865063628355981
191,-322300.3405114218,0.7487093157473773,0.18158868993009689
192,-241192.90260449334,0.4948939362977878,0.12372348407444694
193,-309887.18893020495,0.8260573507006438,0.19470359169464524
194,-378607.21294918156,0.8247562265628813,0.1844210876411405
195,-288181.1597746276,5.492932783016662,1.3322318966661213
196,-335506.53476636694,1.216594753734951,0.2867541431227492
197,-382879.0572289534,0.4478239388424153,0.10273785331038736
198,-275832.1800759487,3.4294055659338967,0.8083187135379964
199,-344675.4347914732,0.9899995764724626,0.22137062801502508
200,-391772.50265590195,0.7485693486569303,0.163351219115509
201,-323190.28253628174,0.44688705056737155,0.10252291689500743
202,-370320.2119197899,0.6654280203107537,0.14879423079310208
203,-417511.57472591277,1.0143599135027956,0.22135147020214943
204,-242026.54342533607,1.1913348578571414,0.2808003368438868
205,-310659.6835794739,0.42833089163583404,0.09577769570474373
206,-357861.1384721672,0.7374286695538289,0.16092013101374048
207,-405115.4284063175,0.5476096992028772,0.11675077983634805
208,-379424.42301048455,0.6059243283551434,0.12918349726986625
209,-289193.0685914554,0.30434240332522683,0.06982093210071603
210,-336373.72650878725,0.6640093559597712,0.14847700371049954
211,-383616.1050997747,0.5502819310236259,0.12008136286534063
212,-276747.45764261635,0.4966375712134121,0.11105153139806449
213,-345367.59489963594,1.3778167527077207,0.2937515114469192
214,-392677.3817348889,0.8336016937584895,0.17381795960017635
215,-414104.1262784298,0.8663913954023916,0.17685139563737362
216,-461374.9618725362,1.1713117473894517,0.23426235678306204
217,-323946.71027732943,0.5197299861115192,0.11341438006436128
218,-371051.8977711811,1.0306530032824748,0.21973594973583174
219,-418277.1945002694,1.0175570219127208,0.21217529788208722
220,-266649.0132491442,0.5349302952513248,0.11673135721099699
221,-335282.40235418413,0.6367834922645753,0.13277853664713898
222,-382462.23681853205,1.1446186498689064,0.23364430272840256
223,-429697.4532835663,0.5873084496446704,0.11746169175522701
224,-404133.37454767426,0.31945950655896815,0.0638918994855007
225,-313922.4724027575,0.3278763062771528,0.06990346227839485
226,-361016.99330795684,1.0431829799461831,0.2175186840107535
227,-408285.4925935972,0.7692786339057106,0.1570283372976532
228,-455383.2115603853,1.6350936512581922,0.327018715641295
229,-597017.1630956783,0.36363526802455826,0.06872060887102574
230,-301275.63252473035,0.9734296937357353,0.20297412361176115
231,-370022.08363947016,0.9383813060430161,0.18767625390343148
232,-417332.63647749886,0.9770021418694168,0.19160588840910725
233,-464494.35497620044,0.5898008281372976,0.11350722879711611
234,-348625.28980446083,0.3074252953750716,0.06275292276586635
235,-395747.0612584073,0.31283097635571017,0.0625661934448491
236,-442891.73619534855,0.8576397266118639,0.1681969952085005
237,-267375.5094317296,0.5831907069668124,0.12160366020885205
238,-336145.1512805051,0.685286618310966,0.13705732183590028
239,-383373.3205200025,0.46706433668453345,0.0915988543967851
240,-430560.968212663,0.4208038253091423,0.08098373674271049
241,-404805.77178422274,0.7332965722135111,0.14112299690221544
242,-499166.9344183313,2.776694023321252,0.5156191468209509
243,-314653.1433004707,0.4666154338814033,0.09524747720873578
244,-361895.94319298485,0.3214213834801826,0.06428427852232946
245,-408998.48797726014,0.43428274378125736,0.08516985582801034
246,-456203.6771334852,1.3081454305241422,0.2517527094213582
247,-302131.602326486,2.562922490626228,0.5125845054304173
248,-370873.72552554286,0.8619050702846324,0.16587371317861468
249,-418025.21788718825,0.3210952440880631,0.060681299336526995
250,-465118.37913746067,1.3449528305189886,0.24975147588742017
251,-486682.5445789702,2.467186461794769,0.45044455962485447
252,-349297.57214059297,1.091481926442574,0.21405721969865954
253,-396503.4506993162,1.1556419348622224,0.22240339666909378
254,-443676.2379381273,1.0111526509041584,0.191089887603589
255,-490960.28708011523,0.7402649024800335,0.13746374506539003
256,-268100.1097574451,0.7437598427416041,0.14875197037461377
257,-336913.9116662423,0.7266940118957718,0.13985233533058883
258,-383832.23278295103,2.3517746834116307,0.4444436532512291
259,-431257.4179363699,0.8620266283423067,0.16007431996730573
260,-478492.8259020981,0.45432795239344625,0.08294855399554837
261,-525656.0381062124,0.6732550004630355,0.12092017007837422
262,-405552.1265887694,1.0218726251670276,0.18975698596877819
263,-452731.9610531173,0.5500914851964883,0.10043250547711152
264,-499909.0379074725,1.7780270797400861,0.3193430986473672
265,-547111.1630525946,1.1186001119063924,0.1977424335589266
266,-315371.1751523842,0.6541928122853984,0.12829776345989846
267,-362538.5812216957,0.9063467400013849,0.17442651693158004
268,-409736.7614525227,0.4997921635238382,0.09445184356065742
269,-456587.29132357804,1.1363501451369469,0.2110149261407333
270,-302681.1901680133,0.8685956579217812,0.16716132274866702
271,-371657.2697648519,0.8129843075701384,0.15096740067529354
272,-418783.6372354529,0.9305323373238111,0.1698911741114773
273,-465990.28179695184,1.0091819347251443,0.18125442353442192
274,-513190.6451356897,0.6462565467639575,0.11424309700893558
275,-487445.8280448608,1.3048572266226788,0.2306683583927616
276,-350054.57438372244,0.5567181891068125,0.10520985037387322
277,-397297.71897748567,0.9902112072976323,0.18387760112696844
278,-444408.95789326564,0.6875762782879404,0.12553367823604394
279,-491660.49021742324,0.9136008485861897,0.16408756216349127
280,-538881.229229996,0.6834493676195547,0.12081792506847494
281,-268882.7156433539,0.7091438481638934,0.13647479831026804
282,-337543.6425481818,0.5806699478819938,0.10782770432251769
283,-384881.31188447186,0.505835330315952,0.09235247417592118
284,-432059.57604312955,0.39670830075421154,0.07125091490215577
285,-479196.7058527297,1.3832813133725452,0.24453191241966607
286,-406369.45155048877,1.4536764319716506,0.26108800664474313
287,-500699.705972596,1.032785675118859,0.17978491518816223
288,-547984.291316527,0.6324909003012344,0.10847129908385647
289,-642379.4261737398,0.5721262208049095,0.09535437013415159
290,-316080.09157126636,0.7311142982610446,0.13816761662500915
291,-363304.3541966074,0.5136463486679923,0.0953817371337647
292,-410375.8758684651,0.9176061281451839,0.16753118359362193
293,-457616.3011523744,0.6740327090459686,0.12105985409341656
294,-303696.69919788715,0.4985852761014602,0.09258496126639501
295,-372322.5048754472,0.9616528072262124,0.1727179468402848
296,-419413.48301780876,1.4147370906575938,0.25009255435573824
297,-466709.9414047638,1.041574673336954,0.18131487383053096
298,-655446.7441254425,2.3662986797521883,0.389017087218629
299,-629844.939752845,0.8372388657137452,0.13764121508123286
300,-672875.4520814015,1.4420977347713047,0.23092044160641517
301,-350618.16092597647,1.1683560018536585,0.21331163560843222
302,-397897.26935006084,0.5563416440297199,0.09992191049867734
303,-445064.2349677763,1.2672990010768852,0.22402892522068873
304,-492435.8765271706,0.9136008485861897,0.15903749694292396
305,-269739.24079712195,0.4510295943032707,0.08375409528279264
306,-338328.8719935975,1.3205814626793353,0.23718343927897143
307,-385487.52648119605,0.7547029900009848,0.13341390395881095
308,-432647.02357184794,1.664372925676445,0.2897301422471782
309,-479911.0034411114,0.9911631442264507,0.1699830914348359
310,-407107.7250257513,1.1482743769603694,0.1998889121698904
311,-454248.4933485362,1.0692727433331153,0.183378767475028
312,-548696.7504982469,0.7627128186017995,0.12711880005647838
313,-595826.1053796733,1.4960185222799796,0.24594392906436946
314,-316842.7047847282,3.0595879675956685,0.5586017545870252
315,-363894.1380337919,0.9344650765274745,0.16783487784558496
316,-411290.7129835367,0.8197865912831189,0.1449191659202885
317,-458418.38265885646,0.4632349291350651,0.08063885045362541
318,-304433.5364179452,0.47825903753261684,0.08589786184874976
319,-373121.3691702711,1.0701543314581234,0.1862899514632361
320,-420293.96490838827,0.5412587289996994,0.09282510965572616
321,-351649.8517644879,0.7485693486569303,0.1323296155810795
322,-398691.38442767516,1.6204819928568117,0.28208969965515557
323,-445970.7226525923,0.5842676719098793,0.10020108676800399
324,-270454.4575888346,0.5086755445607523,0.09136082450725717
325,-339156.99759445485,1.1756868147416832,0.20466081471370937
326,-386286.5822767139,0.7364334129566206,0.1262972969689926
327,-433544.0128222447,0.7219202282702311,0.12202678488722148
328,-480793.2854382139,1.052283397635351,0.1753805723602016
329,-575131.5828894664,0.20421039608744415,0.03312730102418139
330,-407889.8138597864,0.7736248458295881,0.1307664640646388
331,-665339.74657446,1.1186937642080381,0.17471061506036328
332,-317651.7186163307,0.4997397489166379,0.08834234580918779
333,-364825.1761075705,0.43884292418525983,0.07639274677691463
334,-411742.0035188666,1.906617241830152,0.3269821532567601
335,-459118.4708957481,1.0871535391377305,0.18376248988335048
336,-305201.2052497269,1.1164201756088814,0.19434381198668496
337,-373943.1752482286,0.7638110781204747,0.12910763306139583
338,-420986.08671641216,1.091193956572771,0.1818656655164383
339,-515463.14557049086,0.9445026016468381,0.15321856239722326
340,-562673.2371444807,1.1307115752813892,0.18105875450949366
341,-609842.2326695519,0.31748546652681453,0.05019885729836124
342,-584209.5966852306,0.9422812450255881,0.14898774479236845
343,-678613.655474781,0.7261170494321231,0.11204229531465561
344,-352288.6980794588,0.4904811012076849,0.08411681532237635
345,-399547.7755309575,0.820553122953297,0.1386987847933427
346,-271245.91080680315,0.5590189894706831,0.09731271317853912
347,-339965.3220235592,0.9847999013347577,0.16646156034814896
348,-387083.2251634882,0.5527517000097324,0.09212528333495541
349,-481529.18430487165,0.7113934757997588,0.1154032587266021
350,-455750.8162924651,1.4650920777388663,0.23766932451401118
351,-597433.1792031853,0.9088864560068565,0.14194421691429646
352,-666132.5594473555,0.668413059585205,0.10193203807920302
353,-318469.9819314503,0.6680994485626114,0.11457811218471341
354,-365546.5209214891,0.8450864464503204,0.14284567510642435
355,-412768.52383864176,0.7538694699059946,0.12564490860717753
356,-460041.8489417693,0.9910573653397245,0.16292881582284843
357,-305876.72394758655,0.7292129081617978,0.12325947782875421
358,-516219.1520100119,0.7355792192256196,0.11630528306953947
359,-584936.7248201062,0.5632669468347218,0.08691397471126214
360,-353135.20774693403,0.7062196609699966,0.1177032737845112
361,-272020.9141151626,0.4708069222679286,0.07958088808853482
362,-340624.5440123649,0.6423536126609739,0.10560228419948998
363,-482219.429406095,1.9211251667928921,0.30375656507791976
364,-409379.1147565276,0.8561724098171248,0.13709730851968602
365,-456525.58979999187,0.9909516595047156,0.15668320445902206
366,-319199.84852624906,0.5690503782457892,0.09484172970763154
367,-413520.5470637289,0.6597350999774858,0.10702316749638702
368,-460358.24638829054,2.1299541663952914,0.3410656112158245
369,-306738.24726946634,0.6478758841825067,0.1065101344168862
370,-422610.62540321104,0.564938625808754,0.08932463572656604
371,-400755.0342056696,1.5961819234932946,0.25559365914216825
372,-457060.91083982086,1.7079947359693524,0.2635493198945662
373,-307512.5037251195,0.7429141230098161,0.11896147090686458
374,-298120.06493998156,4.390869607522471,1.1337176534504378
375,-311407.37888887804,0.967572699245294,0.2418931748113235
376,-298887.7720719021,6.732985685072644,1.6329888851778367
377,-264968.9393611038,1.4661286816080958,0.35558843872890455
378,-333815.2772378007,0.5671599093782866,0.13011539976520073
379,-312202.4323198926,1.0217701336075824,0.24083354138819846
380,-359519.64938207035,0.9666518092963504,0.22176512555165706
381,-299713.1400627668,0.6878429170562765,0.15780197324734382
382,-347141.1211263171,0.40944570776934164,0.09155484073708031
383,-265778.60429506574,1.27443060193169,0.2923744135231102
384,-334619.46525191603,0.7193030043926487,0.15696478230355665
385,-428869.9021847907,1.0273946775334084,0.21422659010534095
386,-403363.733258745,0.8857664640854489,0.18469506810707045
387,-313132.8575914507,0.5214910438617321,0.11660894079564381
388,-360241.68359848706,0.9333431482523772,0.20367216929692145
389,-407539.2526894669,1.550902277526793,0.33065347688987806
390,-300565.0308997416,0.9662452034375673,0.2108519842851789
391,-369223.56404589536,1.0061665059362743,0.20980020392166923
392,-416508.14938982634,0.6665293480015576,0.13605473267256274
393,-347723.81943782594,0.47108503015588893,0.10043566496388702
394,-395044.02391082904,0.4478239388424153,0.09337774589749662
395,-442189.9244522115,0.9992698394044747,0.20397509650585227
396,-290564.11780969106,0.5024580398451772,0.10712440804517269
397,-359210.8353630289,0.8561724098171248,0.17476545863716555
398,-406392.20183292835,0.6971106231781812,0.13942212463563625
399,-337808.4497077567,0.34742618771983413,0.07244336547889203
400,-384938.37909126485,1.0703501100606276,0.2184842998736461
401,-432177.27236962266,0.696809942309559,0.13936198480932593
402,-325264.6180529978,0.5160883945273637,0.1053461009582
403,-393933.0900851668,1.1375481933015252,0.2230915621094822
404,-372362.4519202023,0.7357216700744568,0.14714433036230548
405,-419636.6196263831,0.27275047590196294,0.05349076857448043
406,-466802.05323854706,1.0653459213185577,0.20502592719703636
407,-291363.614056805,0.2813543062794989,0.05743120560285969
408,-360085.457332374,0.5835499022610339,0.11444355092135039
409,-407201.5220656412,0.9855443713862954,0.18966811855461907
410,-454359.10414935375,1.057646708619925,0.1998764385891525
411,-428750.9419537176,0.5416457569982321,0.10236142694233541
412,-338459.8584682498,0.550472303799046,0.11009446258610214
413,-385763.93858282344,0.6026298054801289,0.11818542425050133
414,-326132.4991979163,0.6682562905997669,0.13105584018000074
415,-394737.3929996985,0.4003889019554332,0.0756663935512803
416,-441944.841864112,1.0000035708535615,0.1856960044753029
417,-489082.69937634916,1.9368232503347367,0.3536139238605881
418,-373236.2695866328,0.6735662007789565,0.1296278799979852
419,-420486.80610718194,0.6334841114503569,0.11971724571166256
420,-467577.36294801685,0.3943240753291245,0.07322414223395385
421,-292134.15539899573,0.7445694749250201,0.14602209161740948
422,-751376.8719449696,3.5396338866605825,0.5667950525759704
423,-360696.919048112,0.694098043406288,0.13117220243427835
424,-407964.88213180937,0.48705110392284046,0.09044312143948306
425,-455177.00361315487,0.8555603094774296,0.1562032181501585
426,-738313.7670085336,1.4435501490157039,0.2405916854149742
427,-429472.0952669422,1.0292287139492564,0.18791058554976844
428,-665384.9407382288,0.8544573746488439,0.14442965549377515
429,-614069.5338879141,1.4210921517569433,0.2402084013169558
430,-339276.22592649946,0.5217421226142721,0.10040932068831683
431,-386311.7454678971,0.9327816727528071,0.1762791632724234
432,-433645.89119141875,0.9818163230946534,0.18231871400452818
433,-326659.54740776727,0.5499009663176334,0.10392151941811201
434,-395493.3611390808,0.9063467400013849,0.16547550826732707
435,-442657.837247775,2.513009466434937,0.4513498165062847
436,-373786.7191812828,0.8929531459351374,0.1658172442011013
437,-421196.1629776601,1.1249515934715917,0.20538711315055566
438,-468378.4869510292,0.5675292588612201,0.10193126190470615
439,-292786.52166295855,0.9615710623544951,0.18171985428860302
440,-361494.519438356,1.3429257914658959,0.24518357026430762
441,-408596.1833194392,0.8053444128659959,0.14464412620445694
442,-455862.80589827895,1.6297662817185554,0.28810470501022994
443,-503132.3775878053,0.6570296296253418,0.11437417918425968
444,-550367.6323529783,0.2956101662915148,0.05069672758077911
445,-597553.6714398098,0.5710263176225939,0.09652106084905648
446,-430180.3031332568,3.4688292401339997,0.6132081689889106
447,-477453.5899362456,0.8484273936917123,0.14769225476830672
448,-640564.3059963357,0.7281344456585253,0.11970456210723726
449,-339905.6504073287,1.0119813495858034,0.18792022837645894
450,-387203.79400039033,0.4416987349717149,0.08064278611489778
451,-434397.83781622833,0.840735705319967,0.1510005935493655
452,-481565.5311365807,1.0374419915828974,0.18339556937001902
453,-327591.0450832114,0.3431780477265021,0.06265544894625664
454,-396306.0517840069,0.7665497139522965,0.13550812319747385
455,-443436.47906931926,0.999165010190074,0.1739323038007621
456,-464946.9860163879,1.37019088393331,0.2349858062029316
457,-653661.2682554596,1.6073025864258412,0.26073891075044564
458,-374751.80607844325,0.41680084687924474,0.07485964234496739
459,-421861.3980882554,0.9086559047868925,0.16062918428645542
460,-469122.2373461383,0.5487565381135916,0.09552625169361698
461,-293419.8336078747,1.1582004251590534,0.21145749170738312
462,-362089.4737942767,0.91164905280197,0.16115831613816778
463,-409474.52040224656,0.8084608721799641,0.14073497357403383
464,-456562.0132319785,0.5878434073708416,0.1008143194093182
465,-551053.5495385188,2.7404200469665123,0.45673668666970496
466,-431026.27659878903,0.33483298479475754,0.05742338450337065
467,-572547.6640261865,0.9533360883608004,0.1567274737997376
468,-662825.7254644666,0.9003151519064716,0.14235232033328532
469,-340789.6942108154,1.0637711454475933,0.19105893193836096
470,-387985.07853151095,0.46481554914341766,0.0821685625464481
471,-435028.3347009436,1.5961163230511122,0.2778481891051733
472,-397057.1558057631,0.40351701301831905,0.06920259953638415
473,-444192.4855088403,0.534244266573669,0.09030375702570413
474,-727251.6145228972,1.2722500081687227,0.19869206935864836
475,-375509.4977240709,0.5996667547726006,0.10438858470446886
476,-422757.50643546006,0.6823753612710406,0.1170264130973831
477,-469857.10210904875,0.5815714791258391,0.09830352275245359
478,-294340.1667928623,0.6162124208650256,0.10893199973933901
479,-363000.59579588595,0.9303071188792139,0.15954635694307104
480,-410300.6160957482,0.8007778039108664,0.135356148230987
481,-457438.4736079853,0.9876684231200321,0.16461139776569556
482,-431700.4356417217,1.1642233931513193,0.19403723219188654
483,-573395.6673990743,0.694098043406288,0.11114463581183005
484,-714867.6476474362,1.230723175026046,0.18990471480419396
